Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
7.503E+12	Itraconazol/Secnidazol	$150.00	$150.00	$150.00	0	0	GENERICOS
 IVERMECTINA VERIDEX	Ivermectina Tabletas 6 Mg 	$135.00	$135.00	$135.00	7	0	GENERICOS
7.50112E+12	Ivexterm Tab 6 Mg	$140.00	$140.00	$140.00	0	0	PATENTE
 JUEGO DE LOTERIA	JUEGO DE LOTERIA	$45.00	$45.00	$45.00	3	0	PAPELERIA
 JUGO AMI 	JUGO AMI	$10.00	$10.00	$10.00	0	0	VENTA LIBRE
 JUGO KIDS 	JUGO KIDS 	$7.00	$7.00	$7.00	24	0	VENTA LIBRE
 JUIZZY 1 LITRO 	JUIZZY 1 LITRO 	$14.00	$14.00	$14.00	135	0	VENTA LIBRE
  JUIZZY 1.5 LITRO 	JUIZZY 1.5 LITROS 	$17.00	$17.00	$17.00	48	0	VENTA LIBRE
 JUIZZY 600 	JUIZZY 600	$10.00	$10.00	$10.00	0	0	VENTA LIBRE
 JUMEX LATABOTELLA	JUMEX  Latabotella 475 Ml	$15.00	$15.00	$15.00	0	0	VENTA LIBRE
 JUMEX CAJITA  	JUMEX CAJITA 	$8.00	$8.00	$8.00	25	0	VENTA LIBRE
 JUMEX CAJA 500 ML	JUMEX CAJITA 500 ML	$12.00	$12.00	$12.00	0	0	VENTA LIBRE
 JUMEX LATA 	JUMEX LATA 	$12.00	$12.00	$12.00	4	0	VENTA LIBRE
7.50101E+12	Jabon Ace 500 G	$23.00	$23.00	$23.00	6	0	PERFUMERIA
7.50102E+12	Jabon Acne Bar 	$95.00	$95.00	$95.00	1	0	PERFUMERIA
6.5024E+12	Jabon Asepxia	$40.00	$40.00	$40.00	0	0	PERFUMERIA
6.50024E+12	Jabon Asepxia  Carbon Detox	$40.00	$40.00	$40.00	0	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Azufre	$30.00	$30.00	$30.00	1	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Bicarbonato De Sodio	$42.00	$42.00	$42.00	1	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Carbon Detox	$42.00	$42.00	$42.00	2	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Exfoliante 	$28.00	$28.00	$28.00	1	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Farma Exfoliante 	$30.00	$30.00	$30.00	0	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Forte 	$28.00	$28.00	$28.00	0	0	PERFUMERIA
6.5024E+11	Jabon Asepxia Neutro	$30.00	$30.00	$30.00	2	0	PERFUMERIA
7.50631E+12	Jabon Camay 159 Gr	$13.00	$13.00	$13.00	0	0	PERFUMERIA
7.50631E+12	Jabon Camay Jazmin	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50631E+12	Jabon Camay Orquidia	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50102E+12	Jabon Concha Nacar Grisi 125 Gr	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50102E+12	Jabon Concha Nacar Grisi 150g	$17.00	$17.00	$17.00	0	0	PERFUMERIA
7.501E+12	Jabon Contrapiojos	$45.00	$45.00	$45.00	2	0	MATERIAL DE CURACION
7.50102E+12	Jabon De Avena 100g	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.501E+12	Jabon De Azufre 	$38.00	$38.00	$38.00	1	0	PERFUMERIA
7.5012E+12	Jabon Dial Antibacterial 460 Ml	$42.00	$42.00	$42.00	0	0	PERFUMERIA
7.5012E+12	Jabon Dial Coco	$42.00	$42.00	$42.00	1	0	PERFUMERIA
7.50101E+12	Jabon Dial Granada Mandarina	$32.00	$32.00	$32.00	1	0	PERFUMERIA
7.5012E+12	Jabon Dial Jamaica	$42.00	$42.00	$42.00	1	0	PERFUMERIA
67238891190	Jabon Dove 135g	$28.00	$28.00	$28.00	4	0	PERFUMERIA
7.89115E+12	Jabon Dove Go Dresh Reequilibrio	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.89115E+12	Jabon Dove Go Fresh 135 Gr	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.89115E+12	Jabon Dove Men Care	$24.00	$24.00	$24.00	2	0	PERFUMERIA
11111301702	Jabon Dove Original 100g	$25.00	$25.00	$25.00	4	0	PERFUMERIA
7.50044E+12	Jabon Escudo	$14.00	$14.00	$14.00	0	0	PERFUMERIA
7.50194E+12	Jabon Escudo Aloe 160gr	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50643E+12	Jabon Escudo Anti Acne	$18.00	$18.00	$18.00	4	0	PERFUMERIA
7.50194E+12	Jabon Escudo Antibacterial 	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50643E+12	Jabon Escudo Antibacterial	$13.00	$13.00	$13.00	0	0	PERFUMERIA
7.50643E+12	Jabon Escudo Antibacterial	$13.00	$13.00	$13.00	2	0	PERFUMERIA
7.50643E+12	Jabon Escudo Detox Antibacterial	$18.00	$18.00	$18.00	1	0	PERFUMERIA
7.50194E+12	Jabon Escudo Men De Hombre Antibacterial	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50194E+12	Jabon Escudo Rosa	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50102E+12	Jabon Grisi Avena	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50102E+12	Jabon Grisi Concha Nacar 100gr	$15.00	$15.00	$15.00	1	0	PERFUMERIA
7.50194E+12	Jabon Huggies Neutro	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50194E+12	Jabon Huggies Relajante	$14.00	$14.00	$14.00	0	0	PERFUMERIA
6.5024E+11	Jabon Intimo Lomecan	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50102E+12	Jabon Intimo Saba 150ml	$51.00	$51.00	$51.00	0	0	PERFUMERIA
7.50101E+12	Jabon Jonson¨s Baby Neutro	$15.00	$15.00	$15.00	0	0	BEBES
7.50302E+12	Jabon Liquido Anti Bacterial Kiwi 	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50302E+12	Jabon Liquido Anti Bacterial Ocean 	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50301E+12	Jabon Liquido Blumen Cereza 525ml	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50301E+12	Jabon Liquido Blumen Durazno 525ml	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50301E+12	Jabon Liquido Blumen Kiwi 525ml	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.5012E+12	Jabon Liquido Dial	$50.00	$50.00	$50.00	0	0	PERFUMERIA
 JABON LIQUIDO 	Jabon Liquido Dove Fm1	$50.00	$50.00	$50.00	0	0	PERFUMERIA
7.50044E+12	Jabon Liquido Old Spice Leyenda Epica 200ml	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50301E+12	Jabon Liquido Paradise	$45.00	$45.00	$45.00	0	0	- Sin Departamento -
7.52431E+11	Jabon Naturalis Primavera	$10.00	$10.00	$10.00	0	0	PERFUMERIA
7.50102E+12	Jabon Neutro 100g	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50102E+12	Jabon Neutro Grisi 150g	$18.00	$18.00	$18.00	0	0	PERFUMERIA
4.00581E+12	Jabon Nivea Intimo	$56.00	$56.00	$56.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Aceites De Almedra Y Omega 3	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Clasico	$10.00	$10.00	$10.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Extracto De Jalea Real	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Hidratacion Radiante	$18.00	$18.00	$18.00	1	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Neutro Balance	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Neutro Dermolimpiador	$23.00	$23.00	$23.00	1	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Oliva Y Aloe	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Suavidad Relajante 150 Gr	$18.00	$18.00	$18.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmolive Yoghury Frutas	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50955E+12	Jabon Palmollive Neutro 150gr	$21.00	$21.00	$21.00	0	0	PERFUMERIA
7.51627E+11	Jabon Quirurgico 120ml	$35.00	$35.00	$35.00	3	0	MATERIAL DE CURACION
7.50102E+12	Jabon Ricitos De Oro  Lavanda Y Lechuga	$19.00	$19.00	$19.00	0	0	BEBES
7.50102E+12	Jabon Ricitos De Oro Avena	$20.00	$20.00	$20.00	0	0	BEBES
7.50102E+12	Jabon Ricitos De Oro Manzanilla	$18.00	$18.00	$18.00	0	0	BEBES
7.50102E+12	Jabon Ricitos De Oro Miel 	$19.00	$19.00	$19.00	0	0	BEBES
7.50102E+12	Jabon Ricitos De Oro Neutro	$19.00	$19.00	$19.00	0	0	BEBES
 JABON ROSA VENUS	Jabon Rosa Venus	$10.00	$10.00	$10.00	0	0	PERFUMERIA
7.503E+12	Jabon Tepezcohuite	$22.00	$22.00	$22.00	0	0	MATERIAL DE CURACION
7.50225E+12	Jabon Vitacilina Neutro	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50225E+12	Jabon Vitacilina Perfection 	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50225E+12	Jabon Vitacilina Te Verde	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50631E+12	Jabon Zest Agua De Coco	$17.00	$17.00	$17.00	0	0	PERFUMERIA
7.50631E+12	Jabon Zest Sabila & Pepino	$17.00	$17.00	$17.00	3	0	PERFUMERIA
7.50631E+12	Jabon Zet Avena	$16.00	$16.00	$16.00	1	0	PERFUMERIA
7.50631E+12	Jabon Zets Aqua 150 Gr	$17.00	$17.00	$17.00	2	0	PERFUMERIA
7.50101E+12	Jabon Zetz Aqua	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50631E+12	Jabon Zetz Frescura 100 Gr	$13.00	$13.00	$13.00	0	0	PERFUMERIA
7.5062E+12	Jabon Zetz Natura 120 Gr	$10.00	$10.00	$10.00	0	0	PERFUMERIA
7.50631E+12	Jabon Zetz Neutro Suave 150g	$17.00	$17.00	$17.00	0	0	PERFUMERIA
7.50225E+12	Jarabe De Granada 55ml	$20.00	$20.00	$20.00	2	0	rebotica
 JENGA GRANDE	Jenga Grande	$78.00	$78.00	$78.00	0	0	PAPELERIA
 JENGA MEDIANO	Jenga Mediano	$58.00	$58.00	$58.00	3	0	PAPELERIA
 JERINGA DE 10ML	Jeringa De 10ml	$6.00	$6.00	$6.00	99	0	MATERIAL DE CURACION
 JERINGA DE 20 ML	Jeringa De 20 Ml	$10.00	$10.00	$10.00	0	0	MATERIAL DE CURACION
7.29513E+11	Jeringa De Hule	$52.00	$52.00	$52.00	0	0	BEBES
 JERINGA INSULINA	Jeringa Insulina 0.5	$4.00	$4.00	$4.00	178	0	MATERIAL DE CURACION
4.96842E+12	Jeringa Insulina Desmontable 1ml	$4.00	$4.00	$4.00	100	0	MATERIAL DE CURACION
7.50113E+12	Jeringas Caja Con 5piezas	$15.00	$15.00	$15.00	3	0	MATERIAL DE CURACION
7.50602E+12	Jeringas Diversas	$5.00	$5.00	$5.00	729	0	MATERIAL DE CURACION
7.14706E+11	Jrb. Broncolin Con Propoleo  125ml	$76.00	$76.00	$76.00	0	0	PATENTE
 JUEGO DE GEOMETRIA 	Juego De Geometria 	$23.00	$23.00	$23.00	4	0	PAPELERIA
 JUEGOS DE ENSAMBLE	Juegos De Ensamble	$53.00	$53.00	$53.00	4	0	PAPELERIA
 JUGO BIDA	Jugo Bida Cajita	$7.00	$7.00	$7.00	0	0	VENTA LIBRE
 JUIZYY LIMON CON	Juizzy Límon Con Chía	$13.00	$13.00	$13.00	0	0	VENTA LIBRE
 JUMEX DE UN LITRO	Jumex De Un Litro 	$25.00	$25.00	$25.00	12	0	VENTA LIBRE
 JUGO	Jumex Prisma	$26.00	$26.00	$26.00	14	0	VENTA LIBRE
 JUMEX VIDRIO 450 ML	Jumex Vidrio 450 Ml	$13.00	$13.00	$13.00	12	0	VENTA LIBRE
 KAOMISYN 	KAOMISIN TAB SUELTA	$9.00	$9.00	$9.00	0	0	PATENTE
6.5024E+11	KAOPECTANTE SUSPENSION 	$68.00	$68.00	$68.00	0	0	PATENTE
7.50156E+12	KETOCONAZOL CREMA 	$38.00	$38.00	$38.00	0	0	generico (Eliminado 06/08/2020)
7.50222E+12	KETOROLACO TAB 10 MG Con 50 Tab	$80.00	$80.00	$80.00	0	0	GENERICOS
 KINDER DELICE CACAO 	KINDER DELICE CACAO	$12.00	$12.00	$12.00	0	0	VENTA LIBRE
 KIT OLD SPICE	KIT OLD SPICE	$150.00	$150.00	$150.00	0	0	PERFUMERIA
7.5011E+12	KOLA LOCA De Tubo	$25.00	$25.00	$25.00	1	0	PERFUMERIA
 KRANKY 	KRANKY	$11.00	$11.00	$11.00	1	0	VENTA LIBRE
7.50154E+12	KY6	$16.00	$16.00	$16.00	0	0	GENERICOS
41388284316	Kanka Solucion	$154.00	$154.00	$154.00	0	0	PATENTE
7.50109E+12	Kaomicin Suspension	$150.00	$150.00	$150.00	0	0	PATENTE
7.50109E+12	Kaomycin Tabletas	$155.00	$155.00	$155.00	1	0	PATENTE
6.5024E+11	Kaopectante Tab	$66.00	$66.00	$66.00	3	0	PATENTE
 KAOPECTANTE	Kaopectante Tab Sueltas	$8.00	$8.00	$8.00	18	0	PASTILLAS SUELTAS
6.5024E+11	Kaopectate C/20	$122.00	$122.00	$122.00	0	0	PATENTE
 KARATE CACAHUTES	Karate Cacahuates 133g	$14.00	$14.00	$14.00	0	0	VENTA LIBRE
8400004611	Kedrop Solucion Oftalmica	$439.00	$439.00	$439.00	0	0	PATENTE
7.50221E+12	Ketoconazol Con Clindamicina Ovulos	$95.00	$95.00	$95.00	2	0	GENERICOS
7.50184E+12	Ketoconazol Shampoo	$60.00	$60.00	$60.00	0	0	GENERICOS
 KETOCONAZOL	Ketoconazol Susp	$40.00	$40.00	$40.00	0	0	GENERICOS
 KETOROLACO CON TRAMA	Ketorolaco Con Tramadol Sublingual Suelto	$16.00	$16.00	$16.00	0	0	PATENTE
 KETOROLACO TAB SUELT	Ketorolaco Con Tramadol Tab Sueltas	$12.00	$12.00	$12.00	4	0	PASTILLAS SUELTAS
7.50113E+12	Ketorolaco Iny C/3	$45.00	$45.00	$45.00	9	0	GENERICOS
7.50135E+12	Ketorolaco Inyectable	$35.00	$35.00	$35.00	0	0	GENERICOS
8400007674	Ketorolaco Oftalmico	$210.00	$210.00	$210.00	1	0	GENERICOS
7.50201E+12	Ketorolaco Sublingual 30 Mg	$65.00	$65.00	$65.00	0	0	GENERICOS
 KETOROLACO SUBLINGUA	Ketorolaco Sublingual Suelto	$18.00	$18.00	$18.00	0	0	GENERICOS
7.50154E+12	Ketorolaco Tabletas 10 Mg	$35.00	$35.00	$35.00	0	0	GENERICOS
7.50135E+12	Ketorolaco Tabletas 30mg	$50.00	$50.00	$50.00	3	0	GENERICOS
 KETOROLACO	Ketorolaco Tabletas Sueltas	$5.00	$5.00	$5.00	0	0	PASTILLAS SUELTAS
7.50134E+12	Ketorolaco Trometamina Iny	$45.00	$45.00	$45.00	0	0	GENERICOS
7.85121E+11	Ketorolaco/Tramadol Sublingual	$52.00	$52.00	$52.00	0	0	GENERICOS
7.85121E+11	Ketorolaco/Tramadol Tab	$90.00	$90.00	$90.00	6	0	GENERICOS
7.85121E+11	Ketorolako Sublingual  	$45.00	$45.00	$45.00	0	0	GENERICOS
7.50157E+12	Ketrol Ketorolaco Tab 10mg	$35.00	$35.00	$35.00	2	0	GENERICOS
7.50103E+12	Kiddy Pharmathon Jarabe Caduco	$184.00	$184.00	$184.00	1	0	PATENTE
7.50103E+12	Kiddy Pharmaton Tabletas	$199.00	$199.00	$199.00	0	0	PERFUMERIA
7.50149E+12	Killicel Shampoo	$85.00	$85.00	$85.00	0	0	PERFUMERIA
 KIOL OLD SPEED 	Kiol Old Speed Fm1	$92.00	$92.00	$92.00	0	0	PERFUMERIA
7.50107E+12	Kit De Viaje Clinic 	$39.00	$39.00	$39.00	2	0	PERFUMERIA
7.50044E+12	Kit Old Spice	$115.00	$115.00	$115.00	0	0	PERFUMERIA
7.50103E+12	Klaricid Pediatrico 250 Mg	$469.00	$469.00	$469.00	0	0	PATENTE
7.50102E+12	Klenes 	$5.00	$5.00	$5.00	5	0	PERFUMERIA
7.50643E+12	Klenes Caja	$58.00	$58.00	$58.00	3	0	PAPELERIA
7.50119E+12	Klonaza Capsulasv 	$189.00	$189.00	$189.00	0	0	PATENTE
 KOLALOCA 	Kola-Loka Gotero	$26.00	$26.00	$26.00	0	0	PAPELERIA
 KOLALOKA APLICADOR D	Kolaloka Aplicador De Precision	$25.00	$25.00	$25.00	0	0	PAPELERIA
 KOLALOKA	Kolaloka Brocha 	$28.00	$28.00	$28.00	1	0	PAPELERIA
3.61423E+12	Koleston Intenso Hidratado	$62.00	$62.00	$62.00	1	0	- Sin Departamento -
 KOLORIX	Kolorix Holanda	$5.00	$5.00	$5.00	0	0	VENTA LIBRE
7.50194E+12	Kotex  Super Plus	$46.00	$46.00	$46.00	0	0	PERFUMERIA
7.50102E+12	Kotex Anatomicas S/ Alas 	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50194E+12	Kotex Naturals 10 Toallas	$15.00	$15.00	$15.00	0	0	- Sin Departamento -
7.50102E+12	Kotex Nocturna Con Alas 10t  	$25.00	$25.00	$25.00	1	0	PERFUMERIA
7.50102E+12	Kotex Tampones Super 	$49.00	$49.00	$49.00	0	0	PERFUMERIA
7.50105E+12	LABELLO DURAZNO 	$48.00	$48.00	$48.00	0	0	PERFUMERIA
4.0058E+12	LABELLO ORIGINAL BRILLOS 	$35.00	$35.00	$35.00	0	0	PERFUMERIA
4.0058E+12	LABELLO VAINILLA 	$48.00	$488.00	$48.00	1	0	PERFUMERIA
 LAMINAS DIF TEMAS 	LAMINAS DIFERENTES TEMAS 	$3.00	$3.00	$3.00	892	0	PAPELERIA
 LAPICERA CANDY	LAPICERA CANDY	$9.00	$9.00	$9.00	8	0	PAPELERIA
 LAPICERO BIG FINO 	LAPICERO Bic PUNTO FINO 	$6.00	$6.00	$6.00	63	0	PAPELERIA
 LAPICERO GEL CON FIG	LAPICERO GEL CON FIRUGAS ANIMADAS	$9.00	$9.00	$9.00	20	0	PAPELERIA
 LAPICERO HAO YUE COL	LAPICERO HAO YUE COLOR 	$7.00	$7.00	$7.00	0	0	PAPELERIA
 LAPICERO HONORU	LAPICERO HONORU STORY	$5.00	$5.00	$5.00	0	0	PAPELERIA
 LAPICERO PAPER MATE 	LAPICERO PAPER MATE 	$6.00	$6.00	$6.00	3	0	PAPELERIA
 LAPICERO PAPER INKJO	LAPICERO PAPER MATE Kilometro INKJOY 	$8.00	$8.00	$8.00	15	0	PAPELERIA
 LAPICERO ZEBRA	LAPICERO ZEBRA J ROLLER	$28.00	$28.00	$28.00	6	0	PAPELERIA
 LAPIZ BIG EVOLUTION 	LAPIZ BIG EVOLUTION HB 	$7.00	$7.00	$7.00	13	0	PAPELERIA
 LAPIZ DIXON MERCURIO	LAPIZ DIXON MERCURIO Verde	$4.00	$4.00	$4.00	35	0	PAPELERIA
 LAPIZ DIXON METRICO	LAPIZ DIXON METRICO #2	$5.00	$5.00	$5.00	0	0	PAPELERIA
 LAPIZ DUO	LAPIZ DUO	$9.00	$9.00	$9.00	41	0	PAPELERIA
 LAPIZ DUO DIXON 	LAPIZ DUO DIXON 	$7.00	$7.00	$7.00	0	0	PAPELERIA
 LAPIZ MAPED	LAPIZ MAPED	$5.00	$5.00	$5.00	74	0	PAPELERIA
 LAPIZ XIONGIA 	LAPIZ XIONGIA PUNTILLA 	$10.00	$10.00	$10.00	2	0	PAPELERIA
7.50621E+12	LECHE ENFAMIL PREMIUM ETAPA 1 	$100.00	$100.00	$100.00	0	0	BEBES
 LECHE NITO 	LECHE NITO 	$12.00	$12.00	$12.00	0	0	VENTA LIBRE
 LEVITE 1 LITRO 	LEVITE 1 LITRO 	$14.00	$14.00	$14.00	85	0	VENTA LIBRE
 LEVITE 1.5 LITROS	LEVITE 1.5 LITROS 	$17.00	$17.00	$17.00	47	0	VENTA LIBRE
 LEVITE 600ML 	LEVITE 600ML	$10.00	$10.00	$10.00	0	0	VENTA LIBRE
 LEVITE BALANCE  	LEVITE BALANCE 	$13.00	$13.00	$13.00	0	0	VENTA LIBRE
 LEVITE INFUSIONES	LEVITE INFUSIONES 	$13.00	$13.00	$13.00	0	0	VENTA LIBRE
7.503E+12	LIBENY VITAMINAS	$70.00	$70.00	$70.00	2	0	PATENTE
7.50107E+12	LIBERTRIM SII CON 20 COMPRIMIDOS	$299.00	$299.00	$299.00	0	0	PATENTE
7.50136E+12	LORATADINA TABLETAS	$35.00	$35.00	$35.00	4	0	- Sin Departamento -
 LORS  	LORS 	$13.00	$13.00	$13.00	5	0	VENTA LIBRE
 LUCAS BOMBAZO	LUCAS BOMBAZO 	$8.00	$8.00	$8.00	7	0	VENTA LIBRE
 LUCAS GUSANO 	LUCAS GUSANO 	$8.00	$8.00	$8.00	12	0	VENTA LIBRE
 LUCAS MUECAS 	LUCAS MUECAS 	$8.00	$8.00	$8.00	8	0	VENTA LIBRE
 LUCAS PANZON 	LUCAS PANZON 	$8.00	$8.00	$8.00	3	0	VENTA LIBRE
7.50105E+12	Labello  Med F P S 6  4 G	$48.00	$48.00	$48.00	0	0	PERFUMERIA
4.0059E+12	Labello Aloe Vera	$69.00	$69.00	$69.00	1	0	PERFUMERIA
7.50105E+12	Labello Barbie Cereza	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50105E+12	Labello Barbie Cereza	$45.00	$45.00	$45.00	1	0	PERFUMERIA
7.50105E+12	Labello Barbie Mora	$45.00	$45.00	$45.00	0	0	PERFUMERIA
4.0059E+12	Labello Black Berry	$48.00	$48.00	$48.00	1	0	PERFUMERIA
7.50141E+13	Labello Cereza	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50105E+12	Labello Cereza	$48.00	$48.00	$48.00	1	0	PERFUMERIA
7.50105E+12	Labello Fresa 47g	$48.00	$48.00	$48.00	0	0	PERFUMERIA
4.0059E+12	Labello Humectacion Mango	$48.00	$48.00	$48.00	1	0	PERFUMERIA
7.50105E+12	Labello Humectacion Sandia	$48.00	$48.00	$48.00	1	0	PERFUMERIA
4.0059E+12	Labello Mango	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50301E+12	Lactobacilos Acidofilos	$70.00	$70.00	$70.00	3	0	GENERICOS
7.50131E+12	Lactulax Jb	$192.00	$192.00	$192.00	0	0	PATENTE
7.50222E+12	Lactulosa Jarabe	$70.00	$70.00	$70.00	0	0	GENERICOS
7.50221E+12	Lafhalix Iny Adulto	$200.00	$200.00	$200.00	1	0	PATENTE
 LAPIZ CARMIN 	Laiz Carmin	$8.00	$89.00	$8.00	10	0	PAPELERIA
6.5024E+11	Lakesia 3ml	$79.00	$79.00	$79.00	0	0	PATENTE
 LALA	Lala	$12.00	$12.00	$12.00	0	0	VENTA LIBRE
7.50107E+12	Lamisil Crema 15g	$58.00	$58.00	$58.00	0	0	PATENTE
7.50112E+12	Lamisil Crema 30G	$84.00	$84.00	$84.00	0	0	PATENTE
 LANCETAS 	Lancetas Accu Chek	$3.00	$3.00	$3.00	148	0	MATERIAL DE CURACION
7.503E+12	Lansoprazol 30mg	$65.00	$65.00	$65.00	0	0	GENERICOS
 LAPICERA	Lapicera 	$25.00	$25.00	$25.00	6	0	PAPELERIA
 LAPICERA BOTE	Lapicera Bote	$29.00	$29.00	$29.00	5	0	PAPELERIA
 LAPICERA PLASTICO	Lapicera Plastico	$34.00	$34.00	$34.00	2	0	PAPELERIA
 LAPICERA SENCILLA	Lapicera Sencilla	$18.00	$18.00	$18.00	0	0	PAPELERIA
 LAPICERO AZOR PINPOI	Lapicero Azor Pin point 1.0mm 	$6.00	$6.00	$6.00	6	0	PAPELERIA
 LAPICERO BIG CRISTAL	Lapicero Bic Cristal Extra Fino Colores	$6.00	$6.00	$6.00	0	0	PAPELERIA
 LAPICERO BIC POR CAJ	Lapicero Bic Por Caja	$45.00	$45.00	$45.00	4	0	PAPELERIA
 LAPICERO BIG 	Lapicero Bic Punto Medio 	$5.00	$5.00	$5.00	158	0	PAPELERIA
 LAPICERO CUATRO 	Lapicero Cuatro Tintas	$18.00	$18.00	$18.00	3	0	PAPELERIA
 LAPICERO	Lapicero De Gel	$4.00	$4.00	$4.00	0	0	PAPELERIA
 LAPICEDRO DIAMANTE	Lapicero Diamante Negro Y Azul	$6.00	$6.00	$6.00	67	0	PAPELERIA
 LAPICERO PILOT SUPER	Lapicero Pilot Super Gel 0.7	$20.00	$20.00	$20.00	24	0	PAPELERIA
 LAPICERO PORTAMINAS	Lapicero Portaminas	$16.00	$16.00	$16.00	12	0	PAPELERIA
 LAPICERO PUNTO MEDIO	Lapicero Punto Medio Por Caja	$50.00	$50.00	$50.00	0	0	PAPELERIA
 LAPICERO SAMSILL	Lapicero Samsill	$5.00	$5.00	$5.00	5	0	PAPELERIA
 LAPICERO SHELY 	Lapicero Shely Retractil Negro Y Azul	$6.00	$6.00	$6.00	18	0	PAPELERIA
 LAPICERO TOUCH SABON	Lapicero Touch Sabonis	$14.00	$14.00	$14.00	5	0	PAPELERIA
 LAPICEROS  BLINKPEN 	Lapiceros Blinkpen Con 8 Paquete	$25.00	$25.00	$25.00	0	0	PAPELERIA
 LAPICEROS BLINKPEN	Lapiceros Blinkpen Sueltos	$5.00	$5.00	$5.00	22	0	PAPELERIA
 LAPICEROS DE GEL SAB	Lapiceros De Gel Sabonis Por Caja	$50.00	$50.00	$50.00	2	0	PAPELERIA
 LAPICEROS GEL SABONI	Lapiceros Gel Saboni Fosforescentes	$10.00	$10.00	$10.00	16	0	PAPELERIA
 LAPICES FROZEN Y AVE	Lapices Frozen Y Avengers	$7.00	$7.00	$7.00	11	0	PAPELERIA
 LAPICES INTERCAMBIAB	Lapices Intercambiables Indrans Por Paquete	$25.00	$25.00	$25.00	0	0	PAPELERIA
 LAPICES INTERCAM	Lapices Intercambiables Indrans Sueltos	$7.00	$7.00	$7.00	9	0	PAPELERIA
 LAPICES AVIONES	Lapices Tris Aviones	$3.00	$3.00	$3.00	17	0	PAPELERIA
 LAPIZ ADHESIVO DIXON	Lapiz Adhesivo Dixon 21 Gr	$23.00	$23.00	$23.00	9	0	PAPELERIA
 LAPIZ BICOLOR CHICO	Lapiz Bicolor Dixon Checar	$6.00	$6.00	$6.00	1	0	PAPELERIA
 BICOLOR JUMBO 	Lapiz Bicolor Pelikan Jumbo 	$10.00	$10.00	$10.00	0	0	PAPELERIA
 LAPIZ BICOLOR TRIANG	Lapiz Bicolor Triangular Shely	$7.00	$7.00	$7.00	3	0	PAPELERIA
 LAPIZ VERITHIN BICOL	Lapiz Bicolor Verithin Paper Mate	$9.00	$9.00	$9.00	10	0	PAPELERIA
 LAPIZ STRIPE	Lapiz Dixon Stripe	$5.00	$5.00	$5.00	45	0	PAPELERIA
 LAPIZ DUO VERITHIN P	Lapiz Duo Verithin Paper Mate	$10.00	$10.00	$10.00	22	0	PAPELERIA
 LAPIC INDRA	Lapiz Indra	$5.00	$5.00	$5.00	4	0	PAPELERIA
 LAPIZ MINIOS	Lapiz Minions	$7.00	$7.00	$7.00	5	0	PAPELERIA
